"","Markets","M.PRESENTACION","Tipo","Periodo","ventasValor","ventasEQ2","ventasUnds","precioEQ2","precioUnds","ratioVentas","distNum"
"670","Total_Area 2_MT _A","MULTI-PACK","COLA",2022-03-01,1155138.63,15749.72,43712.504,73.343,26.426,3.295,2.072357
"671","Total_Area 2_MT _A","MULTI-PACK","COLA",2022-04-01,1458107.55,20377.53,57417.683,71.555,25.395,3.773,2.281692
"672","Total_Area 2_MT _A","MULTI-PACK","COLA",2022-05-01,872795.35,12294.059,30239.438,70.993,28.863,3.018,1.471128
"673","Total_Area 2_MT _A","MULTI-PACK","COLA",2022-06-01,1979903.24,29198.057,83893.985,67.809,23.6,3.673,3.362635
"674","Total_Area 2_MT _A","MULTI-PACK","COLA",2022-07-01,2696472.54,39637.095,110956.124,68.029,24.302,3.772,4.557847
"675","Total_Area 2_MT _A","MULTI-PACK","COLA",2022-08-01,2419939.41,36070.44,100717.126,67.089,24.027,3.055,4.263
"676","Total_Area 2_MT _A","MULTI-PACK","COLA",2022-09-01,2747492.28,39828.234,113159.766,68.984,24.28,3.644,4.614287
"677","Total_Area 2_MT _A","MULTI-PACK","COLA",2022-10-01,2584857.73,37605.347,108509.369,68.736,23.822,3.645,4.464685
"678","Total_Area 2_MT _A","MULTI-PACK","COLA",2022-11-01,2389479.09,34581.129,100211.735,69.098,23.844,2.86,5.124664
"679","Total_Area 2_MT _A","MULTI-PACK","COLA",2022-12-01,4098308.99,58087.285,154700.441,70.554,26.492,3.832,6.576043
"680","Total_Area 2_MT _A","MULTI-PACK","COLA",2023-01-01,4375146.46,61346.745,162311.612,71.318,26.955,3.262,6.786052
"681","Total_Area 2_MT _A","MULTI-PACK","COLA",2023-02-01,2759468.69,43386.234,125235.246,63.602,22.034,2.909,5.970593
"682","Total_Area 2_MT _A","MULTI-PACK","COLA",2023-03-01,2726868.82,38940.312,110409.81,70.027,24.698,3.074,5.483866
"683","Total_Area 2_MT _A","MULTI-PACK","COLA",2023-04-01,2905515.35,41586.812,119067.387,69.866,24.402,3.348,5.216324
"684","Total_Area 2_MT _A","MULTI-PACK","COLA",2023-05-01,3147414.64,43785.288,123102.317,71.883,25.567,3.042,5.161201
"685","Total_Area 2_MT _A","MULTI-PACK","COLA",2023-06-01,2993121.28,41920.132,117463.464,71.401,25.481,3.246,5.417114
"686","Total_Area 2_MT _A","MULTI-PACK","COLA",2023-07-01,3237428.75,45468.756,127409.723,71.201,25.41,3.434,5.666199
"687","Total_Area 2_MT _A","MULTI-PACK","COLA",2023-08-01,2953352.49,41375.072,114159.481,71.38,25.87,3.589,4.929478
"688","Total_Area 2_MT _A","MULTI-PACK","COLA",2023-09-01,2734788.16,37112.454,104121.859,73.689,26.265,3.46,4.470244
"689","Total_Area 2_MT _A","MULTI-PACK","COLA",2023-10-01,2559498.65,34973.21,97821.481,73.185,26.165,2.804,4.437073
"690","Total_Area 2_MT _A","MULTI-PACK","COLA",2023-11-01,2618636.73,33753.819,96029.624,77.58,27.269,3.08,4.545456
"691","Total_Area 2_MT _A","MULTI-PACK","COLA",2023-12-01,4873338.62,64273.231,168628.168,75.822,28.9,4.819,5.659488
"692","Total_Area 2_MT _A","MULTI-PACK","COLA",2024-01-01,4802085.72,59943.845,160253.088,80.11,29.966,3.727,5.681558
"693","Total_Area 2_MT _A","MULTI-PACK","COLA",2024-02-01,3645145.93,39426.563,113325.241,92.454,32.165,3.123,5.084038
"694","Total_Area 2_MT _A","MULTI-PACK","COLA",2024-03-01,3821963.03,41027.134,118705.777,93.157,32.197,3.442,5.032499
"695","Total_Area 2_MT _A","MULTI-PACK","COLA",2024-04-01,4583582.21,48392.135,138031.743,94.718,33.207,3.302,5.02383
"696","Total_Area 2_MT _A","MULTI-PACK","COLA",2024-05-01,4125325.4,45348.86,127913.949,90.969,32.251,3.716,5.142551
"697","Total_Area 2_MT _A","MULTI-PACK","COLA",2024-06-01,3518872.51,38346.211,112599.377,91.766,31.251,3.31,4.758774
"698","Total_Area 2_MT _A","MULTI-PACK","COLA",2024-07-01,3741095.53,39206.604,117134.431,95.42,31.938,2.86,4.80713
"699","Total_Area 2_MT _A","MULTI-PACK","COLA",2024-08-01,3732683.82,37905.114,113272.192,98.474,32.953,3.341,4.771533
"700","Total_Area 2_MT _A","MULTI-PACK","COLA",2024-09-01,3452608.37,34945.302,102325.668,98.8,33.741,3.456,4.144297
"701","Total_Area 2_MT _A","MULTI-PACK","COLA",2024-10-01,3461866.92,33823.237,99416.496,102.352,34.822,3.465,4.096994
"702","Total_Area 2_MT _A","MULTI-PACK","COLA",2024-11-01,3131808.71,31519.477,91428.112,99.361,34.254,3.401,3.788604
"703","Total_Area 2_MT _A","MULTI-PACK","COLA",2024-12-01,4481290.84,47209.019,127205.293,94.924,35.229,3.969,4.149589
"704","Total_Area 2_MT _A","MULTI-PACK","Sabores",2021-12-01,573654.67,10628.134,27653.838,37.0026666666667,16.1636666666667,1.88388888888889,0.146071555555556
"705","Total_Area 2_MT _A","MULTI-PACK","Sabores",2022-01-01,612147.08,11306.658,29352.109,36.8883333333333,16.1287777777778,2.06855555555556,0.175163777777778
"706","Total_Area 2_MT _A","MULTI-PACK","Sabores",2022-02-01,428458.49,7514.098,21377.696,25.3052222222222,12.0797777777778,1.30833333333333,0.154419444444444
"707","Total_Area 2_MT _A","MULTI-PACK","Sabores",2022-03-01,597097.82,10188.743,29941.661,25.7493333333333,12.2326666666667,1.11022222222222,0.218778444444444
"708","Total_Area 2_MT _A","MULTI-PACK","Sabores",2022-04-01,953515.31,16271.592,48365.238,26.0211111111111,12.4036666666667,1.38422222222222,0.248541111111111
"709","Total_Area 2_MT _A","MULTI-PACK","Sabores",2022-05-01,514318.82,9102.501,24604.59,39.07,16.983,1.30255555555556,0.173209444444444
"710","Total_Area 2_MT _A","MULTI-PACK","Sabores",2022-06-01,1607969.7,25149.703,76441.218,34.2845555555556,13.6048888888889,1.99188888888889,0.454044777777778
"711","Total_Area 2_MT _A","MULTI-PACK","Sabores",2022-07-01,2063049.02,32233.998,97428.235,48.2226666666667,17.6205555555556,2.49388888888889,0.598486555555556
"712","Total_Area 2_MT _A","MULTI-PACK","Sabores",2022-08-01,1992893.63,31347.226,93561.804,37.5197777777778,14.2653333333333,2.23333333333333,0.576249333333333
"713","Total_Area 2_MT _A","MULTI-PACK","Sabores",2022-09-01,2094934.29,32604.65,97859.526,48.2122222222222,17.6047777777778,2.40222222222222,0.618828888888889
"714","Total_Area 2_MT _A","MULTI-PACK","Sabores",2022-10-01,2175100.66,33287.422,101119.22,42.8106666666667,15.7048888888889,2.18266666666667,0.612479777777778
"715","Total_Area 2_MT _A","MULTI-PACK","Sabores",2022-11-01,2049841.45,30988.471,94085.886,48.8536666666667,17.76,1.70788888888889,0.695397888888889
"716","Total_Area 2_MT _A","MULTI-PACK","Sabores",2022-12-01,3367938.28,52748.64,146705.95,44.2444444444444,16.143,2.15922222222222,0.903627333333333
"717","Total_Area 2_MT _A","MULTI-PACK","Sabores",2023-01-01,3543717.58,55930.7,152741.4,45.766,16.6217777777778,1.77977777777778,0.952999777777778
"718","Total_Area 2_MT _A","MULTI-PACK","Sabores",2023-02-01,2439603.5,40917.655,121877.263,52.0044444444444,18.9426666666667,1.34677777777778,0.838083111111111
"719","Total_Area 2_MT _A","MULTI-PACK","Sabores",2023-03-01,2365337.82,35699.9,105971.986,51.8543333333333,18.8885555555556,1.59333333333333,0.796719444444444
"720","Total_Area 2_MT _A","MULTI-PACK","Sabores",2023-04-01,2532508.14,38063.89,113712.392,51.9836666666667,18.9028888888889,1.96488888888889,0.760608888888889
"721","Total_Area 2_MT _A","MULTI-PACK","Sabores",2023-05-01,2669426.52,39531.51,116427.246,56.6631111111111,20.3383333333333,1.82988888888889,0.752263666666667
"722","Total_Area 2_MT _A","MULTI-PACK","Sabores",2023-06-01,2607285.73,38593.424,113126.828,64.1912222222222,23.4332222222222,2.01388888888889,0.787222222222222
"723","Total_Area 2_MT _A","MULTI-PACK","Sabores",2023-07-01,2845558.13,41481.88,122251.801,119.298555555556,34.5905555555556,2.74811111111111,0.795296666666667
"724","Total_Area 2_MT _A","MULTI-PACK","Sabores",2023-08-01,2604009.77,37673.882,109537.761,140.030555555556,33.8915555555556,2.87144444444444,0.669782555555556
"725","Total_Area 2_MT _A","MULTI-PACK","Sabores",2023-09-01,2272406.95,32735.036,95321.337,122.335222222222,33.1317777777778,2.60311111111111,0.620212333333333
"726","Total_Area 2_MT _A","MULTI-PACK","Sabores",2023-10-01,2242023.35,32091.814,93944.18,102.146222222222,30.1214444444444,2.07455555555556,0.625749666666667
"727","Total_Area 2_MT _A","MULTI-PACK","Sabores",2023-11-01,2270338.15,30568.272,95061.793,96.9207777777778,28.8422222222222,2.27466666666667,0.643546666666667
"728","Total_Area 2_MT _A","MULTI-PACK","Sabores",2023-12-01,4037721.02,58727.514,163724.411,86.179,26.5075555555556,3.50944444444444,0.806138444444444
"729","Total_Area 2_MT _A","MULTI-PACK","Sabores",2024-01-01,3812143.65,54142.925,154965.669,95.2651111111111,28.9778888888889,2.51977777777778,0.805126777777778
"730","Total_Area 2_MT _A","MULTI-PACK","Sabores",2024-02-01,2719971.75,35379.863,114878.161,101.488,29.3643333333333,1.74622222222222,0.763307777777778
"731","Total_Area 2_MT _A","MULTI-PACK","Sabores",2024-03-01,2891258.81,37698.837,121296.276,39.5214444444444,14.4518888888889,1.77777777777778,0.761090777777778
"732","Total_Area 2_MT _A","MULTI-PACK","Sabores",2024-04-01,3252216.48,43632.636,137206.538,38.5577777777778,13.2115555555556,1.83411111111111,0.759577555555556
"733","Total_Area 2_MT _A","MULTI-PACK","Sabores",2024-05-01,3213350.17,41919.241,124345.074,112.830777777778,26.7911111111111,1.97233333333333,0.787804
"734","Total_Area 2_MT _A","MULTI-PACK","Sabores",2024-06-01,2896188.61,35894.043,111666.976,113.877555555556,27.3638888888889,1.97833333333333,0.692312444444445
"735","Total_Area 2_MT _A","MULTI-PACK","Sabores",2024-07-01,2991583.03,36170.031,118669.656,114.093,27.68,1.89244444444444,0.690580111111111
"736","Total_Area 2_MT _A","MULTI-PACK","Sabores",2024-08-01,2903548.61,34401.313,114211.919,49.8063333333333,16.7643333333333,1.93655555555556,0.687498555555556
"737","Total_Area 2_MT _A","MULTI-PACK","Sabores",2024-09-01,2632344.74,31478.604,101141.263,58.2891111111111,19.2174444444444,1.70988888888889,0.626854444444444
"738","Total_Area 2_MT _A","MULTI-PACK","Sabores",2024-10-01,2607491.64,30378.602,98475.612,42.1815555555556,14.2508888888889,1.56233333333333,0.637683444444444
"739","Total_Area 2_MT _A","MULTI-PACK","Sabores",2024-11-01,2460449.92,28597.098,91677.652,42.1925555555556,14.2088888888889,1.41455555555556,0.613469
"740","Total_Area 2_MT _A","MULTI-PACK","Sabores",2024-12-01,3448300.13,41549.884,125075.209,52.2135555555556,17.3263333333333,2.23377777777778,0.658524222222222
"741","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2021-12-01,0,0,0,0,0,0,0
"742","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2022-01-01,4829.35,20.606,41,234.366,117.789,1.404,0.006365
"743","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2022-02-01,27516,130.146,262,211.424,105.023,2.656,0.024538
"744","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2022-03-01,97944.77,860.459,1732.145,113.829,56.545,13.043,0.028601
"745","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2022-04-01,2919.33,28.905,58.188,100.997,50.171,2.141,0.005704
"746","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2022-05-01,386.55,4.006,8,96.493,48.319,0.986,0.001467
"747","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2022-06-01,0,0,0,0,0,0,0
"748","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2022-07-01,170.5,2.793,6.428,61.047,26.525,0.866,0.001399
"749","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2022-08-01,116.58,2.162,4.572,53.922,25.498,0.744,0.001049
"750","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2022-09-01,261.37,4.228,8,61.818,32.671,3.629,0.000492
"751","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2022-10-01,0,0,0,0,0,0,0
"752","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2022-11-01,34.84,0.528,1,65.989,34.842,0.453,0.000494
"753","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2022-12-01,0,0,0,0,0,0,0
"754","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2023-01-01,0,0,0,0,0,0,0
"755","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2023-02-01,0,0,0,0,0,0,0
"756","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2023-03-01,20.4,0.352,1,57.955,20.4,0.312,0.000489
"757","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2023-04-01,0,0,0,0,0,0,0
"758","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2023-05-01,33.08,0.545,1.031,60.697,32.085,0.388,0.000504
"759","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2023-06-01,0,0,0,0,0,0,0
"760","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2023-07-01,1.12,0.375,1,2.987,1.12,0.332,0.000483
"761","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2023-08-01,0,0,0,0,0,0,0
"762","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2023-09-01,50.26,1.279,3,39.292,16.752,0.365,0.001459
"763","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2023-10-01,0,0,0,0,0,0,0
"764","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2023-11-01,0,0,0,0,0,0,0
"765","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2023-12-01,1433487.58,3146.706,10038.602,455.552,142.798,5.168,0.258367
"766","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2024-01-01,163215.27,384.315,1276.296,424.691,127.882,1.359,0.099918
"767","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2024-02-01,11505.48,33.144,114.352,347.136,100.615,0.609,0.021902
"768","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2024-03-01,2750.8,6.278,20.286,438.165,135.601,0.382,0.006946
"769","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2024-04-01,1798.97,5.17,15.715,347.964,114.475,0.392,0.004525
"770","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2024-05-01,1036.36,2.223,6.714,466.197,154.358,0.417,0.002244
"771","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2024-06-01,627.92,2.028,5.857,309.625,107.208,0.358,0.002327
"772","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2024-07-01,586.59,1.325,4,442.712,146.649,0.263,0.001765
"773","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2024-08-01,1113.49,2.649,8,420.345,139.187,0.746,0.001493
"774","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2024-09-01,665.42,2.563,7.143,259.625,93.157,0.513,0.00205
"775","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2024-10-01,628.59,2.11,6.703,297.91,93.777,0.298,0.002973
"776","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2024-11-01,721741.97,1345.083,4573.361,536.578,157.814,4.581,0.120053
"777","Total_Area 2_MT _A","MULTI-PACK CRUZADO","COLA",2024-12-01,2521126.89,4804.353,14744.405,524.759,170.989,2.502,0.669919
"778","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2021-12-01,3883.7,48.091,372.471,30.2575555555556,3.69077777777778,0.0404444444444444,0.0117641111111111
"779","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2022-01-01,3627.81,39.777,277.273,13.3787777777778,1.76155555555556,0.041,0.00815077777777778
"780","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2022-02-01,2059.05,19.375,118.847,15.5511111111111,2.286,0.0383333333333333,0.00431133333333333
"781","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2022-03-01,883.14,10.946,74.47,13.9222222222222,3.80622222222222,0.0712222222222222,0.00293533333333333
"782","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2022-04-01,939.97,8.844,54.805,11.8092222222222,1.90566666666667,0.0182222222222222,0.00253255555555556
"783","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2022-05-01,1266.8,9.705,46.82,18.4672222222222,3.99433333333333,0.0723333333333333,0.00217711111111111
"784","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2022-06-01,1178.66,9.023,47.212,14.5142222222222,2.77388888888889,0.0255555555555556,0.001846
"785","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2022-07-01,997.26,10.738,52.38,19.563,4.79577777777778,0.238666666666667,0.00204988888888889
"786","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2022-08-01,3588.62,83.834,323.196,28.8596666666667,7.32533333333333,0.279333333333333,0.0121026666666667
"787","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2022-09-01,2121.94,16.199,50.079,22.8387777777778,6.81233333333333,0.483111111111111,0.00141577777777778
"788","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2022-10-01,2193.07,11.79,38.665,20.6678888888889,6.30222222222222,0.058,0.00108511111111111
"789","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2022-11-01,1562.39,9.263,31.396,21.0086666666667,6.32788888888889,0.0922222222222222,0.00114577777777778
"790","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2022-12-01,3285.5,17.451,53.033,20.9188888888889,6.88355555555556,0.0602222222222222,0.001551
"791","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2023-01-01,1704.69,8.896,27.601,25.2516666666667,7.963,0.0561111111111111,0.000949333333333333
"792","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2023-02-01,157.9,1.274,7.067,17.1656666666667,3.08011111111111,0.0286666666666667,0.000335777777777778
"793","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2023-03-01,2367.2,58.97,224.958,25.7057777777778,6.15822222222222,0.0732222222222222,0.0105137777777778
"794","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2023-04-01,144.68,0.727,2.063,22.1124444444444,7.79244444444445,0.0334444444444444,0.000112666666666667
"795","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2023-05-01,189.57,1.406,3.674,26.2133333333333,9.50644444444444,0.0867777777777778,0.000143222222222222
"796","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2023-06-01,126.1,0.698,2.482,20.0735555555556,5.64522222222222,0.0267777777777778,0.000135111111111111
"797","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2023-07-01,4.14,0.458,5,3.50511111111111,0.365111111111111,0.0451111111111111,0.000107333333333333
"798","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2023-08-01,75.27,0.469,2.031,17.8332222222222,4.11811111111111,0.0226666666666667,0.000109
"799","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2023-09-01,48154.38,339.366,963.291,15.7661111111111,5.55433333333333,0.908555555555556,0.00192155555555556
"800","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2023-10-01,43719.53,318.075,902.856,15.2722222222222,5.38044444444444,0.378,0.00369622222222222
"801","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2023-11-01,12018.2,93.308,265.553,16.5923333333333,5.287,0.242222222222222,0.002109
"802","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2023-12-01,867.17,5.843,17.285,18.3381111111111,6.07311111111111,0.104555555555556,0.000372777777777778
"803","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2024-01-01,92.15,1.107,3.143,9.24866666666667,3.25755555555556,0.0423333333333333,0.000114
"804","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2024-02-01,0,0,0,0,0,0,0
"805","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2024-03-01,29.75,1.273,9.714,6.74644444444444,1.97222222222222,0.0591111111111111,0.000249777777777778
"806","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2024-04-01,12.35,0.996,5.429,2.76922222222222,0.827666666666667,0.068,0.000129333333333333
"807","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2024-05-01,0.26,0.091,0.857,0.313777777777778,0.0333333333333333,0.0104444444444444,4.54444444444444e-05
"808","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2024-06-01,0,0,0,0,0,0,0
"809","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2024-07-01,0,0,0,0,0,0,0
"810","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2024-08-01,1.23,0.106,1,1.28933333333333,0.136666666666667,0.0104444444444444,5.27777777777778e-05
"811","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2024-09-01,0,0,0,0,0,0,0
"812","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2024-10-01,930.32,10.042,31.005,12.0615555555556,4.09166666666667,0.0588888888888889,0.00165133333333333
"813","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2024-11-01,0,0,0,0,0,0,0
"814","Total_Area 2_MT _A","MULTI-PACK CRUZADO","Sabores",2024-12-01,17.16,0.528,1,3.61111111111111,1.90666666666667,0.0432222222222222,5.25555555555556e-05
"815","Total_Area 2_MT _A","PACK","COLA",2021-12-01,32385928.1,216918.815,471034.936,149.3,68.755,45.037,2.091876
"816","Total_Area 2_MT _A","PACK","COLA",2022-01-01,30125818.52,198788.699,434392.842,151.547,69.352,41.164,2.09459
"817","Total_Area 2_MT _A","PACK","COLA",2022-02-01,27950432.3,185682.728,409902.975,150.528,68.188,45.68,2.035598
"818","Total_Area 2_MT _A","PACK","COLA",2022-03-01,31100773.91,199422.287,439065.551,155.954,70.834,40.501,2.134698
"819","Total_Area 2_MT _A","PACK","COLA",2022-04-01,32791134.76,210452.252,461669.93,155.813,71.027,42.649,2.084914
"820","Total_Area 2_MT _A","PACK","COLA",2022-05-01,37214489.12,234388.893,520684.632,158.772,71.472,38.328,2.208166
